Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
1946,ricochet-robots,ricochet-robots_gpt-5.4_Arch_Aware_madagascar.pddl,instance-12.pddl,madagascar,Arch_Aware,gpt-5.4-2026-03-05,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T19:51:09.226103+00:00
1947,ricochet-robots,ricochet-robots_gemini-3.1-pro_Arch_Aware_lama.pddl,instance-03.pddl,lama,Arch_Aware,gemini-3.1-pro-preview-customtools,1,224,105.753823,108.025112,SUCCESS,818926,1213880,818927,98484,2026-05-08T19:52:04.396464+00:00
1948,snake,snake_deepseek-r1_Arch_Aware_bfws.pddl,instance-16.pddl,bfws,Arch_Aware,deepseek-reasoner,3,N/A,0.626981,360.0,TIMEOUT,15458,17539,N/A,N/A,2026-05-08T19:54:51.728604+00:00
1949,snake,snake_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-07.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,122420,2026-05-08T19:55:05.680215+00:00
1950,ricochet-robots,ricochet-robots_gpt-5.4_Arch_Aware_madagascar.pddl,instance-13.pddl,madagascar,Arch_Aware,gpt-5.4-2026-03-05,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T19:57:09.684645+00:00
1951,ricochet-robots,ricochet-robots_gemini-3.1-pro_Arch_Aware_lama.pddl,instance-04.pddl,lama,Arch_Aware,gemini-3.1-pro-preview-customtools,1,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,289508,2026-05-08T19:58:04.956394+00:00
1952,ricochet-robots,ricochet-robots_gemini-3.1-pro_Arch_Aware_lama.pddl,instance-07.pddl,lama,Arch_Aware,gemini-3.1-pro-preview-customtools,1,304,87.22808,89.494981,SUCCESS,661348,962503,661349,84052,2026-05-08T19:59:34.501645+00:00
1953,snake,snake_deepseek-r1_Arch_Aware_bfws.pddl,instance-17.pddl,bfws,Arch_Aware,deepseek-reasoner,3,N/A,0.429399,360.0,TIMEOUT,10722,11956,N/A,N/A,2026-05-08T20:00:52.163973+00:00
1954,snake,snake_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-08.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,120436,2026-05-08T20:01:05.794585+00:00
1955,ricochet-robots,ricochet-robots_gpt-5.4_Arch_Aware_madagascar.pddl,instance-14.pddl,madagascar,Arch_Aware,gpt-5.4-2026-03-05,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T20:03:10.145147+00:00
1956,ricochet-robots,ricochet-robots_gemini-3.1-pro_Arch_Aware_lama.pddl,instance-08.pddl,lama,Arch_Aware,gemini-3.1-pro-preview-customtools,1,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,305972,2026-05-08T20:05:35.257072+00:00
1957,snake,snake_deepseek-r1_Arch_Aware_bfws.pddl,instance-18.pddl,bfws,Arch_Aware,deepseek-reasoner,3,N/A,0.65335,360.0,TIMEOUT,14638,16593,N/A,N/A,2026-05-08T20:06:52.620556+00:00
1958,snake,snake_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-09.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,125508,2026-05-08T20:07:05.320970+00:00
1959,ricochet-robots,ricochet-robots_gpt-5.4_Arch_Aware_madagascar.pddl,instance-16.pddl,madagascar,Arch_Aware,gpt-5.4-2026-03-05,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T20:09:10.614263+00:00
1960,ricochet-robots,ricochet-robots_gemini-3.1-pro_Arch_Aware_lama.pddl,instance-09.pddl,lama,Arch_Aware,gemini-3.1-pro-preview-customtools,1,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,304508,2026-05-08T20:11:35.988011+00:00
1961,snake,snake_deepseek-r1_Arch_Aware_bfws.pddl,instance-19.pddl,bfws,Arch_Aware,deepseek-reasoner,3,N/A,0.885005,360.0,TIMEOUT,16387,18689,N/A,N/A,2026-05-08T20:12:53.077506+00:00
1962,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-01.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,13,0.000763997,0.492618,SUCCESS,81,135,N/A,N/A,2026-05-08T20:12:53.622249+00:00
1963,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-02.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,16,0.001205,0.497874,SUCCESS,138,321,N/A,N/A,2026-05-08T20:12:54.181558+00:00
1964,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-03.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,57,0.123816,0.708082,SUCCESS,311,3189,N/A,N/A,2026-05-08T20:12:54.938352+00:00
1965,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-04.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,32,0.00445599,0.55068,SUCCESS,439,903,N/A,N/A,2026-05-08T20:12:55.538195+00:00
1966,depots,depots_gemini-3.1-pro_Arch_Aware_bfws.pddl,instance-07.pddl,bfws,Arch_Aware,gemini-3.1-pro-preview-customtools,3,45,0.010149,0.574209,SUCCESS,944,1659,N/A,N/A,2026-05-08T20:12:56.166119+00:00
